#' Snake River Spring-Summer-run Chinook Salmon ESU
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2009, 448, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2010, 224, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2011, 297, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2012, 385, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2013, 195, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2014, 287, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1960, 350, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1961, 444, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1962, 388, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1963, 472, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1964, 554, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1965, 68, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1966, 369, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1967, 341, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1968, 513, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1969, 156, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1970, 153, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1971, 215, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1972, 385, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1973, 550, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1974, 413, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1975, 306, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1976, 65, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1977, 203, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1978, 319, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1979, 40, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1980, 34, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1981, 190, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1982, 90, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1983, 81, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1984, 18, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1985, 65, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1986, 34, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1987, 100, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1988, -99, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1989, 90, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1990, 9, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1991, 34, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1992, 21, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1993, 81, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1994, 6, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1995, 0, 1
61, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Camas Creek", 1996, 3, 1
