#' Middle Columbia River Steelhead DPS
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1992, 1917, 0.99
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1993, 986, 0.99
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1994, 593, 0.97
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1995, 806, 0.94
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1996, 1115, 0.93
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1997, 960, 0.95
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1998, 652, 0.96
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1999, 1933, 0.98
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2000, 6058, 0.91
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2001, 6096, 0.91
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2002, 8574, 0.87
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2003, 2620, 0.84
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2004, 1317, 0.78
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2005, 789, 0.65
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 2006, 749, 0.68
