#' Upper Columbia River Spring-run Chinook Salmon ESU
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1962, 3056, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1963, 1874, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1964, 2771, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1965, 3523, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1966, 6718, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1967, 3978, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1968, 4663, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1969, 3959, 0.95
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1970, 3026, 0.93
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1971, 1589, 1
