NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1991,,-99,,-99,,,56,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1992,,-99,,-99,,,58,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1993,,-99,,-99,,,30,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1994,,-99,,-99,,,36,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1995,,92,,1,,,38,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1996,,64,,1,,,36,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1997,,114,,1,,,12,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1998,,73,,1,,,20,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1999,,178,,1,,,21,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2000,,148,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2001,,118,,1,,,51,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2002,,328,,1,,,114,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2003,,254,,1,,,8,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2004,,279,,1,,,6,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2005,,142,,1,,,6,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2006,,167,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2007,,193,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2008,,198,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2009,,81,,-99,,,2,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2010,,42,,-99,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2011,,120,,-99,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2012,,104,,-99,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,2013,,58,,-99,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1980,,263,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1981,,234,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1982,,263,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1985,,1039,,1,,,4,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1986,,887,,1,,,21,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1987,,727,,1,,,20,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1988,,1762,,1,,,9,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1989,,1424,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1990,,708,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1991,,768,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1992,,1033,,1,,,2,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1993,,574,,1,,,37,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1994,,507,,1,,,33,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1995,,637,,1,,,35,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1996,,540,,1,,,42,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1997,,396,,1,,,22,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1998,,440,,1,,,15,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,1999,,626,,1,,,35,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2000,,598,,1,,,45,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2001,,570,,1,,,21,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2002,,614,,1,,,31,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2003,,309,,1,,,22,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2004,,338,,1,,,15,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2005,,238,,1,,,11,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2006,,325,,1,,,3,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2007,,276,,1,,,1,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2008,,183,,1,,,1,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2009,,146,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2010,,502,,1,,,2,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2011,,517,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2012,,554,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Puget Sound,Puget Sound Steelhead DPS,Central & South Puget Sound,White River,Steelhead (Puget Sound DPS) - White River,White River-Winter-run,Steelhead,Winter-run,,1980,2013,2013,,551,,1,,,0,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Interior Columbia,Snake River Basin Steelhead DPS,Grande Ronde River,Grande Ronde River Upper Mainstem,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem-Summer-run,Steelhead,Summer-run,,1967,2013,1967,,5422,,1,,,-99,0,0,0,0.527,0.464,0.009,0,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Interior Columbia,Snake River Basin Steelhead DPS,Grande Ronde River,Grande Ronde River Upper Mainstem,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem-Summer-run,Steelhead,Summer-run,,1967,2013,1968,,1988,,1,,,-99,0,0,0,0.527,0.464,0.009,0,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Interior Columbia,Snake River Basin Steelhead DPS,Grande Ronde River,Grande Ronde River Upper Mainstem,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem-Summer-run,Steelhead,Summer-run,,1967,2013,1969,,3343,,1,,,-99,0,0,0,0.527,0.464,0.009,0,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Interior Columbia,Snake River Basin Steelhead DPS,Grande Ronde River,Grande Ronde River Upper Mainstem,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem-Summer-run,Steelhead,Summer-run,,1967,2013,1970,,1401,,1,,,-99,0,0,0,0.527,0.464,0.009,0,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Interior Columbia,Snake River Basin Steelhead DPS,Grande Ronde River,Grande Ronde River Upper Mainstem,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem-Summer-run,Steelhead,Summer-run,,1967,2013,1971,,2304,,1,,,-99,0,0,0,0.527,0.464,0.009,0,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Interior Columbia,Snake River Basin Steelhead DPS,Grande Ronde River,Grande Ronde River Upper Mainstem,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem-Summer-run,Steelhead,Summer-run,,1967,2013,1972,,2304,,1,,,-99,0,0,0,0.527,0.464,0.009,0,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
