"Series","Method","Citation","Contributor","NMFS_POPID","ESU","MAJOR_POPULATION_GROUP","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD"
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2010,772,0.992
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2011,1501,0.997
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2012,819,0.995
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2013,763,0.996
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2014,281,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2015,593,0.973
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2016,1018,0.995
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2017,1064,0.995
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2018,516,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2019,303,1
