"NMFS_POPID","Species","MPG","ESU","RUN_TIMING","DISPLAY_ORDER","POP_NAME_LONG","COMMON_POPULATION_NAME","Pop_All_short_names_RUN_TIMING","PSChinook_Chum_Steelhead_RUN_TIMING","YEAR","VIABILITY_TYPE","NUMBER_OF_SPAWNERS","SPAWNER_NOTES","FRACWILD","HATCHERY_FRACTION","HATCHERY_FRACTION_NOTES"
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2000,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2001,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2002,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2003,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2004,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2005,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2006,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2007,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2008,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2009,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2010,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2011,NA,455,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2012,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2013,NA,619,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2014,NA,492,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2015,NA,618,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2016,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2017,NA,311,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2018,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",2019,NA,467,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1984,NA,139,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1985,NA,145,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1986,NA,105,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1987,NA,118,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1988,NA,138,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1989,NA,60,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1990,NA,78,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1991,NA,91,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1992,NA,100,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1993,NA,-99,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1994,NA,-99,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1995,NA,128,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1996,NA,89,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1997,NA,183,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1998,NA,410,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",1999,NA,298,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2000,NA,413,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2001,NA,242,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2002,NA,196,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2003,NA,147,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2004,NA,150,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2005,NA,89,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2006,NA,330,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2007,NA,181,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2008,NA,49,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2009,NA,87,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2010,NA,193,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2011,NA,100,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2012,NA,147,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2013,NA,163,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2014,NA,171,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2015,NA,250,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2016,NA,152,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2017,NA,32,NA,1,NA,NA
295,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,20,"Strait of Juan de Fuca Tributaries - winter Steelhead","Strait of Juan de Fuca Ind.",NA,"WR",2018,NA,68,NA,1,NA,NA
276,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,21,"Elhwa Steelhead","Elwha R.",NA,"WR",2013,NA,385,NA,1,NA,NA
276,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,21,"Elhwa Steelhead","Elwha R.",NA,"WR",2014,NA,1200,NA,1,NA,NA
276,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,21,"Elhwa Steelhead","Elwha R.",NA,"WR",2015,NA,1450,NA,1,NA,NA
276,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,21,"Elhwa Steelhead","Elwha R.",NA,"WR",2016,NA,890,NA,1,NA,NA
276,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,21,"Elhwa Steelhead","Elwha R.",NA,"WR",2017,NA,1130,NA,1,NA,NA
276,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,21,"Elhwa Steelhead","Elwha R.",NA,"WR",2018,NA,1625,NA,1,NA,NA
