#' Lower Columbia River Steelhead DPS
#'
#' @description Spawner counts and fraction wild data.
#'
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
#' 
#' @source 
#' 
#' @references
#' 
#' @author Monica Diaz (NOAA/NWFSC)
#' 
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 1998, 472, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 1999, 544, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2000, 921, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2001, 1042, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2002, 1495, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2003, 1815, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2004, 2400, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2005, 1982, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2006, 1733, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2007, 1011, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2008, 742, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2009, 1044, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2010, 961, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2011, 622, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2012, 1061, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2013, 811, -99
233, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Kalama River", 2014, 948, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1985, 775, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1987, 402, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1988, 310, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1989, 146, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1990, 122, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1991, 216, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1992, 366, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1993, 249, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1994, 218, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1995, 349, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1996, 359, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1997, 315, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1998, 267, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 1999, 205, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2000, 362, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2001, 377, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2002, 508, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2003, 848, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2004, 505, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2005, 388, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2006, 892, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2007, 565, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2008, 650, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2009, 699, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2010, 508, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2011, 416, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2012, 473, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2013, 553, -99
238, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "North Fork Toutle River", 2014, 587, -99
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1974, 2311, 0.2601
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1975, 2951, 0.2609
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1976, 2683, 0.2382
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1977, 1705, 0.2598
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1978, 4071, 0.228
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1979, 2000, 0.242
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1980, 3015, 0.207
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1981, 4078, 0.3139
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1982, 2600, 0.235
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1983, 2449, 0.2209
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1984, 2232, 0.3199
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1985, 2787, 0.211
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1986, 2752, 0.2271
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1987, 3675, 0.225
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1988, 3440, 0.2061
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1989, 2993, 0.2082
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1990, 3065, 0.2049
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1991, 1995, 0.8792
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1992, 2916, 0.8789
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1993, 1636, 0.879
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1994, 1567, 0.8787
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1995, 1680, 0.8792
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1996, 1287, 0.8788
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1997, 1426, 0.8787
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1998, 883, 0.8788
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 1999, 816, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2000, 741, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2001, 902, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2002, 1031, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2003, 671, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2004, 871, 0.998
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2005, 626, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2006, 645, 0.997
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2007, 845, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2008, -99, -99
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2009, -99, -99
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2010, 2096, 0.715
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2011, 527, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2012, 357, 1
240, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Sandy River", 2013, 3747, 0.936
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1981, 51, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1982, 86, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1984, 836, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1985, 1807, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1986, 1595, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1987, 1650, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1988, 2222, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1989, 1371, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1990, 752, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1991, 904, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1992, 1290, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1993, 1242, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1994, 632, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1995, 396, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1996, 150, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1997, 388, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1998, 374, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 1999, 562, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2000, 490, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2001, 348, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2002, 640, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2003, 1510, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2004, 1212, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2005, 520, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2006, 656, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2007, 548, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2008, 412, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2009, 498, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2010, 274, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2011, 210, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2012, 378, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2013, 972, -99
241, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "South Fork Toutle River", 2014, 708, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 1999, 399, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2000, 797, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2001, 1015, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2002, 1855, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2003, 695, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2004, 846, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2005, 555, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2006, 299, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2007, 141, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2008, 142, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2009, 1419, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2010, 179, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2011, 209, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2012, 284, -99
242, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Tilton River", 2013, 445, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 1997, 54, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 1998, 66, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 1999, 157, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2000, 412, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2001, 729, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2002, 2787, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2003, 2532, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2004, 1397, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2005, 691, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2006, 999, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2007, 1253, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2008, 1089, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2009, 3556, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2010, 622, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2011, 646, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2012, 580, -99
243, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Upper Cowlitz River", 2013, 343, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2000, 20, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2001, 53, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2002, 51, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2003, 27, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2004, 28, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2005, 22, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2006, 23, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2007, 13, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2008, 7, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2009, 20, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2010, 30, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2011, 17, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2012, 21, -99
244, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Gorge", "Upper Gorge Tributaries", 2013, 18, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1953, 500, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1954, 582, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1955, 107, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1956, 153, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1957, 260, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1958, 290, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1959, 260, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1960, 143, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1961, 131, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1962, 255, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1963, 182, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1964, 113, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1965, 184, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1966, 195, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1967, 270, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1968, 160, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1969, 110, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1970, 200, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1971, 252, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1973, 158, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1974, 60, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1986, 154, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1987, 419, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1988, 447, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1989, 260, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1990, 306, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1991, 333, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1992, 196, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1993, 170, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1994, 152, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1995, 154, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1996, 103, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1997, 148, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1998, 120, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 1999, 135, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2000, 140, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2001, 184, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2002, 404, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2003, 607, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2005, 608, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2006, 636, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2007, 681, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2008, 755, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2009, 433, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2010, 787, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2012, 842, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2014, 544, -99
245, "Lower Columbia River Steelhead DPS", "Steelhead", "Summer-run", "Cascade", "Washougal River", 2015, 783, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1991, 114, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1992, 142, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1993, 118, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1994, 158, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1995, 206, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1997, 92, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1998, 195, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 1999, 294, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2001, 216, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2002, 286, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2003, 764, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2004, 1114, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2005, 320, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2006, 524, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2007, 632, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2008, 732, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2009, 418, -99
246, "Lower Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascade", "Washougal River", 2010, 232, -99
