NMFS_POPID,ESU,Species,MAJOR_POPULATION_GROUP,DISPLAY_ORDER,POP_NAME_LONG,COMMON_POPULATION_NAME,RUN_TIMING,START_YEAR,END_YEAR,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,Age1,Age2,Age3,Age4,Age5,Sum of age,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,AGE_NOTES,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,TOTAL_SPAWNERS_EXC_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,HATCHERY_RETURN,HATCHERY_RETURN_NOR,Date Uploaded,Data Submitted by
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1988,1400.557001,0.81410679,2798.626894,0,0.046293942,0.159617437,0.734080555,0.060008066,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1989,2582.740912,0.931503566,4054.759829,0,0.016185896,0.250078174,0.578469352,0.155266578,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1990,3577.157086,0.896894841,12306.16292,0,0.064458218,0.048418656,0.835869071,0.051254055,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1991,1773.026698,0.835817259,3845.527199,0,0.010544598,0.186648368,0.552930744,0.24987629,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1992,3094.456537,0.875122594,10991.74272,0,0.019228357,0.019642512,0.961129131,0,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1993,2084.062925,0.830232189,5802.891155,0,0.016578772,0.143472922,0.438838634,0.401109672,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1994,2621.319855,0.779879497,3025.051872,0,0.009198681,0.06215422,0.907669192,0.020977907,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1995,2750.408537,0.919659385,1918.721734,0,0.020506882,0.300036329,0.537741683,0.141715106,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1996,2518.060606,0.779459902,1303.418434,0,0.012647979,0.147690808,0.815523144,0.02413807,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1997,1583.18303,0.681467181,740.7763701,0,0.036145124,0.222682841,0.560789921,0.180382115,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1998,3209.576285,1,1601.412553,0,0.006382929,0.185261438,0.547418137,0.260937496,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,1999,2026.592593,1,1195.588383,0,0.020900611,0.141830417,0.681713895,0.155555076,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2000,1365.582178,1,1052.0439,0,0.027287986,0.204745104,0.623404045,0.144562865,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2001,2220.983862,1,2086.325745,0,0.01008732,0.140906664,0.777388932,0.071617084,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2002,1692.954772,0.809380637,1912.163054,0,0.016477659,0.09069509,0.746979396,0.145847854,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2003,1745.306469,0.540604624,1156.518621,0,0.015111988,0.214629472,0.588465718,0.181792822,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2004,2070.869451,0.611881188,2380.999256,0,0.015755012,0.086235748,0.805382093,0.092627147,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2005,1240.30794,0.689166667,1030.086893,0,0.018028295,0.196789291,0.61286279,0.172319624,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2006,2529.819314,0.482645978,2297.721308,0,0.027167295,0.113900155,0.723729499,0.13520305,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2007,2905.672634,0.461121157,1961.99623,0,0.004702637,0.280906186,0.590699427,0.12369175,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2008,2867.30868,0.668892794,4176.402936,0,0.008035894,0.024612668,0.834574216,0.132777221,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2009,1399.808286,0.274181818,2239.295804,0,0.010998777,0.143342108,0.185257378,0.660401737,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2010,1551.718773,0.350795756,280.0820375,0,0.040353215,0.137782365,0.77400517,0.047859249,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2011,1323.717681,0.370750988,273.8108437,0,0.007480683,0.310881078,0.573282965,0.108355274,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2012,1040.269112,0.616876819,423.8860989,0,0.014362575,0.041285392,0.883828969,0.060523063,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2013,621.1893735,0.331691297,98.47418108,0,0.093748373,0.287068944,0.360920223,0.25826246,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2014,1409.777156,0.371134021,311.662777,0,0.037714645,0.350690242,0.559072497,0.052522616,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2015,1635.099893,0.532692308,1265.802065,0,0,0.044353268,0.643480655,0.312166078,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2016,2535,0.281262327,1049.293675,0,0.020555252,0.065163927,0.739209601,0.17507122,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2017,1529.416009,0.428667564,962.4544482,0,0.052493901,0.281882325,0.275970843,0.389652931,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2018,2518.91207,0.209573092,667.5737428,0,0.01975257,0.103409118,0.819604113,0.057234198,1,,,,,,,,,,,,,,,,,,,,,,,
45,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,17,Puyallup Chinook,Puyallup R.,fall,1968,2019,2019,1731.145196,0.172393365,439.1697889,0,0.032849128,0.21537233,0.558220314,0.193558227,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1968,600.514735,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1969,301.1599245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1970,900.5568951,1,13035.08649,0,0.00022439,0.72063849,0.25872172,0.0204154,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1971,801.5056844,1,11776.85324,0,0.0008269,0.20288521,0.77565946,0.02062843,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1972,700.5892522,1,10531.55954,0,0.00030984,0.7132041,0.22464864,0.06183742,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1973,700.9962365,1,10739.63779,0,0.00039693,0.26633093,0.71647823,0.01679392,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1974,500.6345693,1,6169.590489,0,0.00109408,0.5100783,0.40991565,0.07891197,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1975,550.68898,1,7739.517371,0,0.00034378,0.47157827,0.50175967,0.02631828,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1976,450.1309474,1,7151.354832,0,6.53E-05,0.3085939,0.65199215,0.03934865,1,,,,,,,,,,,,,,,,,,,,,,,
43,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,18,Nisqually Chinook,Nisqually R.,fall,1968,2018,1977,220.604668,1,2819.252023,0,0.00074799,0.11984069,0.78983498,0.08957633,1,,,,,,,,,,,,,,,,,,,,,,,
